candidate,twitter_handle,twitter_handle2,state,district,office_type,race_type,race_primary_election_date,primary_status,primary_runoff_status,general_status,partisan_lean,primary_pctg,won_primary,race,veteran,lgbtq,elected_official,self_funder,stem,obama_alum,dem_party_support,emily_endorsed,gun_sense_candidate,biden_endorsed,warren_endorsed,sanders_endorsed,our_revolution_endorsed,justice_dems_endorsed,pccc_endorsed,indivisible_endorsed,wfp_endorsed,votevets_endorsed,no_labels_support,has_twitter,num_endorsements,gun_control_tweet_count,health_care_tweet_count,abortion_tweet_count,immigration_tweet_count,kavanaugh_tweet_count,education_tweet_count,jobs_tweet_count,tax_tweet_count,fake_news_tweet_count,environment_tweet_count,sexual_assault_tweet_count,gender_tweet_count,women_tweet_count,lgbt_tweet_count,freedom_tweet_count,trump_tweet_count,num_tweets,count_negative,count_neutral,count_positive,sentiment
Dale Mantey,ManteyDS,,TX,U.S. House Texas District 17,Representative,Regular,3/6/18,Lost,None,None,-21.33,36.599998,No,White,No,No,No,No,Yes,No,,,,,,,Yes,,,,,,,True,1,18,20,0,3,2,17,16,6,4,4,0,0,0,1,0,32,526,0.2623574144486692,0.2338403041825095,0.5038022813688213,2.482889733840304
Rick Kennedy,RickKennedyTX17,,TX,U.S. House Texas District 17,Representative,Regular,3/6/18,Advanced,None,On the Ballot,-21.33,63.400002,Yes,White,No,No,No,No,No,No,,,,,,,No,,,,,,,True,0,31,56,0,18,1,19,25,14,0,1,0,0,0,0,5,23,673,0.22734026745913818,0.2199108469539376,0.5527488855869243,2.650817236255572
Ali Khorasani,akhoras,,TX,U.S. House Texas District 2,Representative,Regular,3/6/18,Lost,None,None,-16.33,7.5,No,Nonwhite,No,Yes,No,No,Yes,No,,,,,,,Yes,No,,,,,,True,1,2,1,0,3,0,0,0,2,0,0,0,0,0,1,0,0,112,0.13392857142857142,0.13392857142857142,0.7321428571428571,3.1964285714285716
H. P. Parvizian,HPForCongress,,TX,U.S. House Texas District 2,Representative,Regular,3/6/18,Lost,None,None,-16.33,7.9099998,No,Nonwhite,No,No,No,No,No,No,,,,,,,No,No,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Jimmy Darnell Jones,DarnellTX02,,TX,U.S. House Texas District 2,Representative,Regular,3/6/18,Lost,None,None,-16.33,22.08,No,Nonwhite,Yes,No,No,No,No,No,,,,,,,No,Yes,,,,,,True,1,6,4,1,0,0,3,2,1,0,0,0,0,0,0,1,3,175,0.15428571428571428,0.13714285714285715,0.7085714285714285,3.1085714285714285
Silky Malik,Silky4Congress,,TX,U.S. House Texas District 2,Representative,Regular,3/6/18,Lost,None,None,-16.33,9.6999998,No,Nonwhite,No,No,No,No,No,No,,,,,,,No,No,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Todd Litton,toddlitton,,TX,U.S. House Texas District 2,Representative,Regular,3/6/18,Advanced,None,On the Ballot,-16.33,52.810001,Yes,White,No,No,No,No,No,No,,,,,,,No,No,,,,,,True,0,29,14,0,3,1,10,7,0,0,4,3,3,3,4,5,8,576,0.09027777777777778,0.08159722222222222,0.828125,3.4756944444444446
Derrick Crowe,derrickcrowe,electcrowe,TX,U.S. House Texas District 21,Representative,Regular,3/6/18,Lost,None,None,-15.51,23.049999,No,White,No,No,No,No,No,No,,,,,,,Yes,Yes,,,,No,,True,2,54,152,11,97,137,7,83,31,5,235,19,19,19,7,16,554,4506,0.38881491344873503,0.2905015534842432,0.32068353306702174,1.8637372392365734
Elliott McFadden,McFaddenForTX21,,TX,U.S. House Texas District 21,Representative,Regular,3/6/18,Lost,None,None,-15.51,17.02,No,White,No,No,No,No,No,No,,,,,,,No,No,,,,No,,True,0,16,7,1,6,0,3,1,5,0,2,0,0,0,3,1,14,167,0.17365269461077845,0.1437125748502994,0.6826347305389222,3.0179640718562872
Joseph Kopser,JosephKopser,Kopser4Congress,TX,U.S. House Texas District 21,Representative,Regular,3/6/18,Advanced,Advanced,On the Ballot,-15.51,29.030001,Yes,White,Yes,No,No,No,Yes,No,,,Yes,,,,No,No,,,,Yes,,True,2,109,88,2,53,0,77,65,2,0,85,2,2,2,2,7,40,2767,0.056017347307553304,0.09215757137694254,0.8518250813155042,3.5916154680159016
Mary Wilson,mstreetwilson,,TX,U.S. House Texas District 21,Representative,Regular,3/6/18,Advanced,Lost,None,-15.51,30.9,No,White,No,Yes,No,No,Yes,No,,,Yes,,,,No,Yes,,,,No,,True,2,7,1,4,5,3,7,1,2,0,1,12,12,12,3,2,20,561,0.3155080213903743,0.21212121212121213,0.47237076648841353,2.3137254901960786
Letitia Plummer,letitiaplummer,,TX,U.S. House Texas District 22,Representative,Regular,3/6/18,Advanced,Lost,None,-14.81,24.290001,No,Nonwhite,No,No,No,No,Yes,No,,,No,,,,No,Yes,,,,,,True,1,3,9,0,2,0,3,3,1,0,0,1,1,1,1,0,0,89,0.10112359550561797,0.0898876404494382,0.8089887640449438,3.4157303370786516
Margarita Ruiz Johnson,,,TX,U.S. House Texas District 22,Representative,Regular,3/6/18,Lost,None,None,-14.81,12.64,No,Nonwhite,Yes,No,No,No,No,No,,,,,,,No,No,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,-1,-1,-1,-1
Mark Gibson,MarkGibsonTX22,,TX,U.S. House Texas District 22,Representative,Regular,3/6/18,Lost,None,None,-14.81,10.24,No,Nonwhite,Yes,No,No,No,No,No,,,,,,,No,No,,,,,,True,0,2,11,0,3,0,0,0,1,0,0,0,0,0,0,0,6,60,0.23333333333333334,0.26666666666666666,0.5,2.533333333333333
Sri Preston Kulkarni,SriPKulkarni,,TX,U.S. House Texas District 22,Representative,Regular,3/6/18,Advanced,Advanced,On the Ballot,-14.81,31.85,Yes,Nonwhite,No,No,No,No,No,No,,,Yes,,,,No,No,,,,,,True,1,24,8,3,11,7,7,4,4,0,4,5,5,6,1,4,30,510,0.21764705882352942,0.1411764705882353,0.6411764705882353,2.847058823529412
Steve Brown,stevebrowntx,,TX,U.S. House Texas District 22,Representative,Regular,3/6/18,Lost,None,None,-14.81,20.98,No,Nonwhite,No,No,No,No,No,No,,,,,,,Yes,No,,,,,,True,1,13,28,0,7,4,1,9,14,1,8,1,1,1,0,1,73,707,0.3437057991513437,0.25742574257425743,0.3988684582743989,2.1103253182461104
Angela Villescaz,VillescazAngela,,TX,U.S. House Texas District 23,Representative,Regular,3/6/18,Lost,None,None,-0.63,9.0900002,No,Nonwhite,No,No,No,No,No,No,,No,,,,,No,No,,,,No,,True,0,1,1,2,5,1,1,0,1,0,0,1,1,1,0,0,4,177,0.1864406779661017,0.22598870056497175,0.5875706214689266,2.8022598870056497
Gina Ortiz Jones,GinaOrtizJones,,TX,U.S. House Texas District 23,Representative,Regular,3/6/18,Advanced,Advanced,On the Ballot,-0.63,41.560001,Yes,Nonwhite,Yes,Yes,No,No,No,No,Yes,Yes,Yes,,,,No,No,,,,Yes,,True,4,8,52,1,17,2,28,18,4,0,3,1,1,1,5,2,19,483,0.2815734989648033,0.14699792960662525,0.5714285714285714,2.579710144927536
Jay Hulings,jayhulings,,TX,U.S. House Texas District 23,Representative,Regular,3/6/18,Lost,None,None,-0.63,14.98,No,Nonwhite,No,No,No,No,No,Yes,,No,,,,,No,No,,,,No,,True,0,1,3,0,1,0,2,2,0,0,0,0,0,0,0,0,11,108,0.24074074074074073,0.12962962962962962,0.6296296296296297,2.7777777777777777
Judy Canales,JudyforTexas,,TX,U.S. House Texas District 23,Representative,Regular,3/6/18,Lost,None,None,-0.63,16.99,No,Nonwhite,No,No,No,No,No,Yes,,No,,,,,No,No,,,,No,,True,0,1,3,0,3,0,9,3,0,0,0,0,0,0,0,0,0,53,0.07547169811320754,0.1509433962264151,0.7735849056603774,3.3962264150943398
Rick TreviÃÂ±o,rtrev1984,,TX,U.S. House Texas District 23,Representative,Regular,3/6/18,Advanced,Lost,None,-0.63,17.379998999999998,No,Nonwhite,No,No,No,No,No,No,No,No,,,,,Yes,Yes,,,,No,,True,2,8,50,0,8,5,1,2,9,0,2,1,1,1,1,1,39,976,0.3555327868852459,0.21618852459016394,0.42827868852459017,2.1454918032786887
Jan McDowell,JanMcDowellDEM,,TX,U.S. House Texas District 24,Representative,Regular,3/6/18,Advanced,None,On the Ballot,-12.78,52.470001,Yes,White,No,No,No,No,No,No,,,Yes,,,,,,,,,,,True,1,55,56,0,34,2,8,16,19,0,7,2,2,2,3,6,98,746,0.2292225201072386,0.18900804289544235,0.5817694369973191,2.7050938337801607
John Biggan,JohnBiggan,BigganForTexas,TX,U.S. House Texas District 24,Representative,Regular,3/6/18,Lost,None,None,-12.78,21.52,No,White,No,No,No,No,Yes,No,,,,,,,,,,,,,,True,0,0,1,0,2,0,5,0,1,0,0,0,0,0,0,0,6,58,0.1724137931034483,0.15517241379310345,0.6724137931034483,3.0
Josh Imhoff,imhoffjosh,,TX,U.S. House Texas District 24,Representative,Regular,3/6/18,Lost,None,None,-12.78,6.02,No,White,No,No,No,No,No,No,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,0.47058823529411764,0.29411764705882354,0.23529411764705882,1.5294117647058822
Todd Allen,ToddAllenTX,,TX,U.S. House Texas District 24,Representative,Regular,3/6/18,Lost,None,None,-12.78,20.0,No,White,No,No,No,No,No,No,,,,,,,,,,,,,,True,0,1,9,3,1,1,22,1,6,0,0,0,0,0,1,0,10,288,0.09027777777777778,0.21875,0.6909722222222222,3.201388888888889
Chetan Panda,panda2018TX,,TX,U.S. House Texas District 25,Representative,Regular,3/6/18,Lost,None,None,-19.23,9.04,No,Nonwhite,No,No,No,No,No,No,,,,,,,No,,,No,,,,True,0,0,8,0,2,0,2,0,2,0,0,0,0,0,0,1,15,73,0.273972602739726,0.2602739726027397,0.4657534246575342,2.3835616438356166
Chris Perri,ChrisPerriTX,,TX,U.S. House Texas District 25,Representative,Regular,3/6/18,Advanced,Lost,None,-19.23,32.790001000000004,No,White,No,No,No,No,No,No,,,Yes,,,,Yes,,,Yes,,,,True,3,34,35,1,21,17,13,25,21,1,18,4,4,4,4,22,50,726,0.25757575757575757,0.15013774104683195,0.5922865013774105,2.669421487603306
Julie Oliver,JulieForTX25,,TX,U.S. House Texas District 25,Representative,Regular,3/6/18,Advanced,Advanced,On the Ballot,-19.23,26.440001,Yes,White,No,No,No,No,No,No,,,Yes,,,,No,,,No,,,,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Kathi Thomas,,,TX,U.S. House Texas District 25,Representative,Regular,3/6/18,Lost,None,None,-19.23,21.16,No,White,No,No,No,No,No,No,,,,,,,No,,,No,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
West Hansen,,,TX,U.S. House Texas District 25,Representative,Regular,3/6/18,Lost,None,None,-19.23,10.57,No,White,No,No,No,No,No,No,,,,,,,No,,,No,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Linsey Fagan,LinseyFaganTX,,TX,U.S. House Texas District 26,Representative,Regular,3/6/18,Advanced,None,On the Ballot,-31.629999,52.66,Yes,White,No,No,No,No,No,No,,,,,,,Yes,Yes,,,,,,True,2,11,35,0,3,2,7,11,8,0,6,1,1,2,1,2,2,834,0.11870503597122302,0.1498800959232614,0.7314148681055156,3.225419664268585
Will Fisher,WillFisher4Cong,,TX,U.S. House Texas District 26,Representative,Regular,3/6/18,Lost,None,None,-31.629999,47.34,No,White,No,No,No,No,No,No,,,,,,,No,No,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Eric Holguin,EricHolguinTX,,TX,U.S. House Texas District 27,Representative,Regular,3/6/18,Advanced,Advanced,On the Ballot,-25.809999,23.299999,Yes,Nonwhite,No,Yes,No,No,No,No,,,,,,,Yes,,,,,,,True,1,5,9,0,5,5,2,7,2,0,0,0,0,1,3,0,17,264,0.14015151515151514,0.1856060606060606,0.6742424242424242,3.0681818181818183
Raul (Roy) Barrera,RaulRoyBarrera,,TX,U.S. House Texas District 27,Representative,Regular,3/6/18,Advanced,Lost,None,-25.809999,41.23,No,Nonwhite,No,No,No,No,No,No,,,,,,,No,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0.02127659574468085,0.10638297872340426,0.8723404255319149,3.702127659574468
Ronnie McDonald,CongressRonnie,RonnieCMcDonald,TX,U.S. House Texas District 27,Representative,Regular,3/6/18,Lost,None,None,-25.809999,16.389999,No,Nonwhite,No,No,No,No,No,No,,,,,,,,,,,,,,True,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,106,0.08490566037735849,0.16981132075471697,0.7452830188679245,3.3207547169811322
Vanessa Edwards Foster,vanessaefoster,,TX,U.S. House Texas District 27,Representative,Regular,3/6/18,Lost,None,None,-25.809999,19.08,No,White,No,Yes,No,No,No,No,,,,,,,,,,,,,,True,0,7,9,0,14,19,0,13,9,3,2,2,2,3,3,2,157,552,0.2210144927536232,0.3351449275362319,0.4438405797101449,2.4456521739130435
Augustine Reyes,AuggieReyes29,,TX,U.S. House Texas District 29,Representative,Regular,3/6/18,Lost,None,None,39.970001,2.8299999,No,Nonwhite,Yes,No,No,No,No,No,,No,,,,,No,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,0.14814814814814814,0.14814814814814814,0.7037037037037037,3.111111111111111
Dominique Garcia,VoteDGarcia,,TX,U.S. House Texas District 29,Representative,Regular,3/6/18,Lost,None,None,39.970001,2.5799999,No,Nonwhite,No,No,No,No,No,No,,No,,,,,No,No,,,,,,True,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,0.1724137931034483,0.27586206896551724,0.5517241379310345,2.7586206896551726
Hector Morales,HectorMoralesTX,,TX,U.S. House Texas District 29,Representative,Regular,3/6/18,Lost,None,None,39.970001,3.04,No,Nonwhite,No,No,No,No,No,No,,No,,,,,Yes,Yes,,,,,,True,2,1,6,1,1,0,3,2,1,0,0,0,0,0,1,1,3,186,0.25268817204301075,0.22580645161290322,0.521505376344086,2.5376344086021505
Pedro Valencia,vote4pedrov,,TX,U.S. House Texas District 29,Representative,Regular,3/6/18,Lost,None,None,39.970001,1.04,No,Nonwhite,No,No,No,No,No,No,,No,,,,,No,,,,,,,True,0,2,2,0,9,0,0,1,2,0,1,1,1,1,0,0,6,206,0.15048543689320387,0.16019417475728157,0.6893203883495146,3.0776699029126213
Roel Garcia,Roelgarcialaw,,TX,U.S. House Texas District 29,Representative,Regular,3/6/18,Lost,None,None,39.970001,6.5900002,No,Nonwhite,No,No,No,No,No,No,,No,,,,,No,,,,,,,True,0,0,0,0,2,4,3,0,0,0,0,1,1,1,0,0,5,86,0.09302325581395349,0.18604651162790697,0.7209302325581395,3.255813953488372
Sylvia Garcia,RepSylviaGarcia,LaCongresista,TX,U.S. House Texas District 29,Representative,Regular,3/6/18,Advanced,None,On the Ballot,39.970001,63.259998,Yes,Nonwhite,No,No,Yes,No,No,No,,Yes,,,,,No,,,,,,,True,1,15,30,7,53,1,41,27,3,0,1,3,3,4,6,6,34,1157,0.11927398444252377,0.1331028522039758,0.7476231633535004,3.2566983578219535
Tahir Javed,ceojaved,Javed4Congress,TX,U.S. House Texas District 29,Representative,Regular,3/6/18,Lost,None,None,39.970001,20.67,No,Nonwhite,No,No,No,Yes,No,No,,No,,,,,No,,,,,,,True,0,0,9,0,0,0,3,5,0,0,0,0,0,0,0,0,0,95,0.09473684210526316,0.08421052631578947,0.8210526315789474,3.4526315789473685
Adam Bell,voteadambell,,TX,U.S. House Texas District 3,Representative,Regular,3/6/18,Lost,None,None,-20.709999,17.959999,No,White,No,No,No,No,No,No,,,Yes,,,,,No,,,,,,True,1,2,3,0,1,0,1,1,0,0,1,0,0,0,0,32,2,81,0.1111111111111111,0.07407407407407407,0.8148148148148148,3.4074074074074074
Lorie Burch,LorieB4Congress,,TX,U.S. House Texas District 3,Representative,Regular,3/6/18,Advanced,Advanced,On the Ballot,-20.709999,49.610001,Yes,White,No,Yes,No,No,No,No,,,No,,,,,Yes,,,,,,True,1,16,17,0,12,3,15,10,5,0,8,2,2,3,10,5,2,792,0.12878787878787878,0.09595959595959595,0.7752525252525253,3.292929292929293
Medrick Yhap,MedrickRYhap,,TX,U.S. House Texas District 3,Representative,Regular,3/6/18,Lost,None,None,-20.709999,3.76,No,Nonwhite,No,No,No,No,No,No,,,No,,,,,No,,,,,,True,0,23,13,0,2,0,1,1,5,0,2,1,1,1,1,0,7,287,0.29965156794425085,0.20905923344947736,0.4912891986062718,2.3832752613240418
Sam Johnson,SamsPressShop,,TX,U.S. House Texas District 3,Representative,Regular,3/6/18,Advanced,Lost,None,-20.709999,28.68,No,White,No,No,No,No,No,No,,,Yes,,,,,No,,,,,,True,1,0,10,0,0,0,0,6,2,0,0,0,0,0,0,1,7,156,0.48717948717948717,0.33974358974358976,0.17307692307692307,1.3717948717948718
Christine Mann,DrMann4Congress,DrChristineMann,TX,U.S. House Texas District 31,Representative,Regular,3/6/18,Advanced,Lost,None,-17.379998999999998,33.509998,No,White,No,No,No,No,Yes,No,,,Yes,,,,Yes,,,,,,,True,2,63,127,28,8,3,4,18,7,1,8,3,3,3,3,2,42,1994,0.31544633901705116,0.22417251755265796,0.46038114343029085,2.2898696088264794
Kent Lester,ElectKentLester,,TX,U.S. House Texas District 31,Representative,Regular,3/6/18,Lost,None,None,-17.379998999999998,10.32,No,White,Yes,No,No,No,No,No,,,No,,,,No,,,,,,,True,0,1,1,0,0,0,4,0,3,0,0,0,0,0,0,1,5,95,0.15789473684210525,0.09473684210526316,0.7473684210526316,3.1789473684210527
M.J. Hegar,mjhegar,,TX,U.S. House Texas District 31,Representative,Regular,3/6/18,Advanced,Advanced,On the Ballot,-17.379998999999998,44.93,Yes,White,Yes,No,No,No,No,No,,,No,,,,No,,,,,,,True,0,10,6,0,7,0,3,5,2,0,0,0,0,0,1,3,3,547,0.14442413162705667,0.14442413162705667,0.7111517367458866,3.13345521023766
Mike Clark,mcforcongress,,TX,U.S. House Texas District 31,Representative,Regular,3/6/18,Lost,None,None,-17.379998999999998,11.23,No,White,No,No,No,No,Yes,No,,,No,,,,No,,,,,,,True,0,10,6,1,3,0,3,0,5,1,8,0,0,0,1,4,19,186,0.15591397849462366,0.12903225806451613,0.7150537634408602,3.118279569892473
Brett Shipp,brett_shipp,,TX,U.S. House Texas District 32,Representative,Regular,3/6/18,Lost,None,None,-4.98,16.34,No,White,No,No,No,No,No,No,No,No,No,,,,,,,,,,,True,0,1,7,0,4,2,7,1,3,2,5,0,0,0,0,1,11,460,0.34782608695652173,0.25869565217391305,0.3934782608695652,2.091304347826087
Colin Allred,ColinAllredTX,,TX,U.S. House Texas District 32,Representative,Regular,3/6/18,Advanced,Advanced,On the Ballot,-4.98,38.43,Yes,Nonwhite,No,No,No,No,No,Yes,Yes,No,Yes,,,,,,,,,,,True,2,21,62,2,8,1,30,20,19,0,3,0,0,1,10,4,25,775,0.16516129032258065,0.12645161290322582,0.7083870967741935,3.086451612903226
Ed Meier,EdforTX,,TX,U.S. House Texas District 32,Representative,Regular,3/6/18,Lost,None,None,-4.98,13.7,No,White,No,No,No,No,No,Yes,No,No,Yes,,,,,,,,,,,True,1,1,67,0,7,0,12,18,34,0,11,0,0,1,4,0,71,531,0.3333333333333333,0.1374764595103578,0.5291902071563088,2.391713747645951
George Rodriguez,George4Texas,,TX,U.S. House Texas District 32,Representative,Regular,3/6/18,Lost,None,None,-4.98,7.5900002,No,Nonwhite,No,No,No,No,No,No,No,No,No,,,,,,,,,,,True,0,19,15,0,19,0,12,4,5,0,1,0,0,0,1,4,16,396,0.15151515151515152,0.12121212121212122,0.7272727272727273,3.1515151515151514
Lillian Salerno,Lillian_Salerno,,TX,U.S. House Texas District 32,Representative,Regular,3/6/18,Advanced,Lost,None,-4.98,18.35,No,White,No,No,No,No,No,Yes,No,Yes,No,,,,,,,,,,,True,1,24,24,2,6,0,3,17,5,0,3,1,1,1,1,0,23,536,0.15485074626865672,0.10634328358208955,0.7388059701492538,3.167910447761194
Ron Marshall,RonMarshall20,,TX,U.S. House Texas District 32,Representative,Regular,3/6/18,Lost,None,None,-4.98,3.24,No,White,Yes,No,No,No,Yes,No,No,No,No,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Todd Maternowski,ToddMaternowski,,TX,U.S. House Texas District 32,Representative,Regular,3/6/18,Lost,None,None,-4.98,2.3599999,No,White,No,No,No,No,No,No,No,No,No,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.0,0.3333333333333333,0.6666666666666666,3.3333333333333335
Dayna Steele,daynasteele,,TX,U.S. House Texas District 36,Representative,Regular,3/6/18,Advanced,None,On the Ballot,-49.509998,72.0,Yes,White,No,No,No,No,No,No,,,,,,,Yes,,,Yes,,,,True,2,73,150,4,49,5,68,101,26,5,11,9,9,10,11,6,74,3236,0.1980840543881335,0.16718170580964153,0.634734239802225,2.873300370828183
Jon Powell,JonPowellTX36,,TX,U.S. House Texas District 36,Representative,Regular,3/6/18,Lost,None,None,-49.509998,28.0,No,White,No,No,Yes,No,Yes,No,,,,,,,No,,,No,,,,True,0,0,8,0,1,0,0,8,16,0,6,0,0,0,0,0,45,360,0.2611111111111111,0.28888888888888886,0.45,2.3777777777777778
Catherine Krantz,Krantz4Congress,,TX,U.S. House Texas District 4,Representative,Regular,3/6/18,Advanced,None,On the Ballot,-55.029999,68.620003,Yes,White,No,No,No,No,No,No,,,,,,,,,,,,,,True,0,3,36,5,17,0,23,26,7,0,0,1,1,1,1,3,9,678,0.1430678466076696,0.16519174041297935,0.6917404129793511,3.0973451327433628
Lander Bethel,,,TX,U.S. House Texas District 4,Representative,Regular,3/6/18,Lost,None,None,-55.029999,31.379999,No,White,No,No,No,No,No,No,,,,,,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678,-1,-1,-1,-1
Dan Wood,DanWood2020,,TX,U.S. House Texas District 5,Representative,Regular,3/6/18,Advanced,None,On the Ballot,-31.360001,100.0,Yes,White,No,No,Yes,No,No,No,,,,,,,,,,,,,,True,0,10,17,0,7,6,3,3,4,1,0,0,0,0,0,1,28,220,0.25,0.15454545454545454,0.5954545454545455,2.690909090909091
Jana Lynne Sanchez,janasanchez,,TX,U.S. House Texas District 6,Representative,Regular,3/6/18,Advanced,Advanced,On the Ballot,-16.030001000000002,36.900002,Yes,Nonwhite,No,No,No,No,No,No,,,,,,,No,,,,,,,True,0,4,32,1,10,2,3,10,6,0,1,0,0,0,0,2,14,772,0.23834196891191708,0.19041450777202074,0.5712435233160622,2.6658031088082903
John Duncan,JohnWDuncanTX,RepJohnDuncanJr,TX,U.S. House Texas District 6,Representative,Regular,3/6/18,Lost,None,None,-16.030001000000002,13.52,No,White,No,Yes,No,No,No,No,,,,,,,No,,,,,,,True,0,15,18,0,7,1,4,5,4,0,2,5,5,5,6,0,26,296,0.22635135135135134,0.13175675675675674,0.6418918918918919,2.831081081081081
Justin Snider,Snider4Congress,,TX,U.S. House Texas District 6,Representative,Regular,3/6/18,Lost,None,None,-16.030001000000002,6.849999900000001,No,White,No,No,No,No,No,No,,,,,,,Yes,,,,,,,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Levii Shocklee,,,TX,U.S. House Texas District 6,Representative,Regular,3/6/18,Lost,None,None,-16.030001000000002,5.7800002,No,White,Yes,No,No,No,No,No,,,,,,,No,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Ruby Faye Woolridge,RubyWoolridge,RubyForCongress,TX,U.S. House Texas District 6,Representative,Regular,3/6/18,Advanced,Lost,None,-16.030001000000002,36.950001,No,Nonwhite,No,No,No,No,No,No,,,,,,,No,,,,,,,True,0,3,5,1,5,1,6,1,1,0,0,1,1,1,0,1,21,352,0.1846590909090909,0.15056818181818182,0.6647727272727273,2.960227272727273
Alex Triantaphyllis,AlexTforTexas,,TX,U.S. House Texas District 7,Representative,Regular,3/6/18,Lost,None,None,-6.809999900000001,15.73,No,White,No,No,No,No,No,No,,No,,,,,No,No,,,No,,,True,0,5,18,4,10,0,4,12,9,0,9,2,2,2,4,5,32,471,0.1762208067940552,0.14012738853503184,0.6836518046709129,3.0148619957537157
Ivan Sanchez,lsanchez402,,TX,U.S. House Texas District 7,Representative,Regular,3/6/18,Lost,None,None,-6.809999900000001,5.6900001,No,Nonwhite,No,No,No,No,No,No,,No,,,,,No,No,,,No,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
James Cargas,Cargas7,,TX,U.S. House Texas District 7,Representative,Regular,3/6/18,Lost,None,None,-6.809999900000001,1.96,No,White,No,No,No,No,No,No,,No,,,,,No,No,,,No,,,True,0,9,14,0,11,8,0,3,5,0,17,1,1,1,0,4,32,305,0.3180327868852459,0.2262295081967213,0.4557377049180328,2.275409836065574
Jason Westin,DrWestinForTX07,DrJasonWestin,TX,U.S. House Texas District 7,Representative,Regular,3/6/18,Lost,None,None,-6.809999900000001,19.16,No,White,No,No,No,No,Yes,No,,No,,,,,No,No,,,No,,,True,0,31,180,0,7,2,4,2,21,5,17,5,5,5,3,3,219,1298,0.24036979969183359,0.2295839753466872,0.5300462249614792,2.579352850539291
Joshua Butler,ThePoliticalJab,,TX,U.S. House Texas District 7,Representative,Regular,3/6/18,Lost,None,None,-6.809999900000001,3.77,No,Nonwhite,No,No,No,No,No,No,,No,,,,,No,No,,,No,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Laura Moser,lcmoser,,TX,U.S. House Texas District 7,Representative,Regular,3/6/18,Advanced,Lost,None,-6.809999900000001,24.34,No,White,No,No,No,No,No,No,No,No,,,,,Yes,Yes,,,Yes,,,True,3,76,58,10,45,25,23,16,14,1,16,25,25,27,26,11,176,4026,0.2531048186785892,0.22702434177844014,0.5198708395429706,2.5335320417287632
Lizzie Pannill Fletcher,Lizzie4Congress,,TX,U.S. House Texas District 7,Representative,Regular,3/6/18,Advanced,Advanced,On the Ballot,-6.809999900000001,29.360001,Yes,White,No,No,No,No,No,No,,Yes,,,,,No,No,,,No,,,True,1,47,57,11,12,2,7,2,2,0,4,4,4,5,7,4,31,1019,0.12855740922473013,0.10402355250245339,0.7674190382728164,3.277723258096173
Beto O'Rourke,BetoORourke,,TX,U.S. Senate Texas,Senator,Regular,3/6/18,Advanced,None,On the Ballot,-13.23,61.810001,Yes,White,No,No,Yes,No,No,No,,,,,,,,,,Yes,,,,True,1,25,156,0,128,1,79,57,6,0,19,2,2,4,15,4,66,2552,0.21551724137931033,0.16496865203761754,0.6195141065830722,2.8079937304075235
Edward Kimbrough,,,TX,U.S. Senate Texas,Senator,Regular,3/6/18,Lost,None,None,-13.23,14.47,No,Nonwhite,No,No,No,No,Yes,No,,,,,,,,,,No,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2552,-1,-1,-1,-1
Sema Hernandez,SemaForTexas,_SemaHernandez_,TX,U.S. Senate Texas,Senator,Regular,3/6/18,Lost,None,None,-13.23,23.719999,No,Nonwhite,No,No,No,No,No,No,,,,,,,,,,No,,,,True,0,71,343,19,150,138,54,50,11,0,89,26,26,31,20,10,286,3817,0.30599947602829447,0.25229237621168454,0.441708147760021,2.271417343463453
