candidate,twitter_handle,twitter_handle2,state,district,office_type,race_type,race_primary_election_date,primary_status,primary_runoff_status,general_status,primary_pctg,won_primary,rep_party_support,trump_endorsed,bannon_endorsed,great_america_endorsed,nra_endorsed,right_to_life_endorsed,susan_b_anthony_endorsed,club_for_growth_endorsed,koch_support,house_freedom_support,tea_party_endorsed,main_street_endorsed,chamber_endorsed,no_labels_support,has_twitter,num_endorsements,gun_control_tweet_count,health_care_tweet_count,abortion_tweet_count,immigration_tweet_count,kavanaugh_tweet_count,education_tweet_count,jobs_tweet_count,tax_tweet_count,fake_news_tweet_count,environment_tweet_count,sexual_assault_tweet_count,gender_tweet_count,women_tweet_count,lgbt_tweet_count,freedom_tweet_count,trump_tweet_count,num_tweets,count_negative,count_neutral,count_positive,sentiment
Peter de Neufville,,,NJ,U.S. House New Jersey District 11,Representative,Regular,6/5/18,Lost,None,None,30.45,No,Yes,,,,,No,No,,,,,,,,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,-1,-1,-1,-1
Seth Grossman,Grossman4NJ,,NJ,U.S. House New Jersey District 2,Representative,Regular,6/5/18,Advanced,None,On the Ballot,39.05,Yes,,,,,,No,,,,,,,,,False,0,15,8,1,25,27,3,23,19,3,1,1,1,1,0,5,80,459,0.3572984749455338,0.30501089324618735,0.33769063180827885,1.9607843137254901
Samuel Fiocchi,,,NJ,U.S. House New Jersey District 2,Representative,Regular,6/5/18,Lost,None,None,23.35,No,,,,,,No,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,-1,-1,-1,-1
Hirsh Singh,HirshSingh,,NJ,U.S. House New Jersey District 2,Representative,Regular,6/5/18,Lost,None,None,30.52,No,,,,,,No,,,,,,,,,False,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,19,0.21052631578947367,0.15789473684210525,0.631578947368421,2.8421052631578947
Robert Turkavage,,,NJ,U.S. House New Jersey District 2,Representative,Regular,6/5/18,Lost,None,None,7.09,No,,,,,,No,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,-1,-1,-1,-1
John McCann,realJohnMcCann,,NJ,U.S. House New Jersey District 5,Representative,Regular,6/5/18,Advanced,None,On the Ballot,53.05,Yes,Yes,,,,,No,,,,,No,,,,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.1875,0.0625,0.75,3.125
Steve Lonegan,Lonegan,,NJ,U.S. House New Jersey District 5,Representative,Regular,6/5/18,Lost,None,None,46.95,No,Yes,,,,,Yes,,,,,Yes,,,,False,3,18,0,6,3,0,1,6,14,1,0,0,0,0,0,4,25,217,0.14746543778801843,0.17050691244239632,0.6820276497695853,3.0691244239631335
Bob Hugin,BobHugin,,NJ,U.S. Senate New Jersey,Senator,Regular,6/5/18,Advanced,None,On the Ballot,75.13,Yes,,,,,,,,,,,,,,,False,0,0,51,0,17,1,7,25,59,1,6,1,1,1,4,12,6,950,0.2831578947368421,0.21473684210526317,0.5021052631578947,2.437894736842105
Brian Goldberg,Brian4NJ,,NJ,U.S. Senate New Jersey,Senator,Regular,6/5/18,Lost,None,None,24.87,No,,,,,,,,,,,,,,,False,0,35,6,17,5,0,2,8,7,0,0,0,0,0,0,3,32,341,0.10557184750733138,0.17888563049853373,0.7155425219941349,3.219941348973607
Steve Pearce,Pearce4NM,,NM,Governor of New Mexico,Governor,Regular,6/5/18,Advanced,None,On the Ballot,100.0,Yes,,,,,,,,,,,,,,,False,0,5,8,2,7,0,47,104,18,0,6,0,0,0,1,4,2,818,0.12469437652811736,0.07823960880195599,0.7970660146699267,3.3447432762836184
Janice Arnold-Jones,LadySunshineNM,,NM,U.S. House New Mexico District 1,Representative,Regular,6/5/18,Advanced,None,On the Ballot,100.0,Yes,,,,,,,,,,,,,,,False,0,2,2,2,6,1,2,3,5,0,0,0,0,0,0,1,3,178,0.07865168539325842,0.16853932584269662,0.7528089887640449,3.348314606741573
Yvette Herrell,Yvette4congress,,NM,U.S. House New Mexico District 2,Representative,Regular,6/5/18,Advanced,None,On the Ballot,49.0,Yes,Yes,,,,Yes,,Yes,,,Yes,,,,,False,4,7,2,6,7,2,0,11,5,0,1,0,0,0,0,2,12,144,0.1111111111111111,0.1388888888888889,0.75,3.2777777777777777
Monty Newman,MontyNewmanNM,,NM,U.S. House New Mexico District 2,Representative,Regular,6/5/18,Lost,None,None,32.03,No,Yes,,,,No,,No,,,No,,,,,False,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,0.0,0.0,1.0,4.0
Gavin Clarkson,DrGavinClarkson,,NM,U.S. House New Mexico District 2,Representative,Regular,6/5/18,Lost,None,None,12.42,No,,,,,No,,No,,,No,,,,,False,0,1,0,6,5,0,0,3,4,1,2,0,0,0,0,5,12,202,0.42574257425742573,0.29207920792079206,0.28217821782178215,1.7128712871287128
Clayburn Griffin,Clayburn,,NM,U.S. House New Mexico District 2,Representative,Regular,6/5/18,Lost,None,None,6.55,No,,,,,No,,No,,,No,,,,,False,0,5,1,0,15,3,3,13,3,13,3,0,0,0,1,2,11,1485,0.2202020202020202,0.25252525252525254,0.5272727272727272,2.614141414141414
Adam Laxalt,AdamLaxalt,,NV,Governor of Nevada,Governor,Regular,6/12/18,Advanced,None,On the Ballot,71.49,Yes,,Yes,,,Yes,,,,Yes,,,,,,False,3,3,9,0,1,2,42,10,13,0,1,10,10,10,0,4,16,1010,0.06732673267326733,0.07623762376237624,0.8564356435643564,3.5782178217821783
Dan Schwartz,AdamLaxalt,,NV,Governor of Nevada,Governor,Regular,6/12/18,Lost,None,None,9.09,No,,No,,,No,,,,No,,,,,,False,0,3,9,0,1,2,42,10,13,0,1,10,10,10,0,4,16,1010,0.06732673267326733,0.07623762376237624,0.8564356435643564,3.5782178217821783
Frederick Conquest,conquest4nevada,,NV,Governor of Nevada,Governor,Regular,6/12/18,Lost,None,None,0.54,No,,No,,,No,,,,No,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,1.0,4.0
Stephanie Carlisle,Carlisle4Nevada,,NV,Governor of Nevada,Governor,Regular,6/12/18,Lost,None,None,4.5,No,,No,,,No,,,,No,,,,,,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33,0.030303030303030304,0.09090909090909091,0.8787878787878788,3.696969696969697
Jared Fisher,fisherfornevada,,NV,Governor of Nevada,Governor,Regular,6/12/18,Lost,None,None,4.71,No,,No,,,No,,,,No,,,,,,False,0,1,3,0,0,0,26,8,1,0,27,0,0,0,0,2,2,456,0.041666666666666664,0.06578947368421052,0.8925438596491229,3.7017543859649122
Bill Boyd,boydfornevada,,NV,Governor of Nevada,Governor,Regular,6/12/18,Lost,None,None,4.24,No,,No,,,No,,,,No,,,,,,False,0,1,0,0,5,1,2,0,0,0,0,0,0,0,0,2,2,113,0.2743362831858407,0.23893805309734514,0.48672566371681414,2.424778761061947
Edward Dundas,,,NV,Governor of Nevada,Governor,Regular,6/12/18,Lost,None,None,0.41,No,,No,,,No,,,,No,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,-1,-1,-1,-1
Stan Lusak,,,NV,Governor of Nevada,Governor,Regular,6/12/18,Lost,None,None,0.71,No,,No,,,No,,,,No,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,-1,-1,-1,-1
Joyce Bentley,JoyceBentleyCD1,,NV,U.S. House Nevada District 1,Representative,Regular,6/12/18,Advanced,None,On the Ballot,55.18,Yes,,,,,,,,,,,,,,,False,0,0,0,0,3,0,0,1,4,0,0,0,0,0,0,0,3,39,0.1794871794871795,0.3333333333333333,0.48717948717948717,2.6153846153846154
Freddy Horne,,,NV,U.S. House Nevada District 1,Representative,Regular,6/12/18,Lost,None,None,44.82,No,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,-1,-1,-1,-1
Danny Tarkanian,DannyTarkanian,,NV,U.S. House Nevada District 3,Representative,Regular,6/12/18,Advanced,None,On the Ballot,44.13,Yes,,Yes,Yes,,No,Yes,,,,,,,,,False,3,13,14,9,18,4,11,18,26,21,0,1,1,1,0,4,74,883,0.23669309173272934,0.1812004530011325,0.5821064552661381,2.690826727066818
Annette Teijeiro,AnnetteTeijeiro,,NV,U.S. House Nevada District 3,Representative,Regular,6/12/18,Lost,None,None,3.54,No,,,No,,No,No,,,,,,,,,False,0,92,34,2,20,35,27,17,12,0,11,9,9,10,0,37,239,2160,0.25833333333333336,0.22824074074074074,0.513425925925926,2.5101851851851853
Eddie Hamilton,ethamilton123,,NV,U.S. House Nevada District 3,Representative,Regular,6/12/18,Lost,None,None,1.04,No,,,No,,No,No,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Scott Hammond,hammond4nevada,,NV,U.S. House Nevada District 3,Representative,Regular,6/12/18,Lost,None,None,16.79,No,,,No,,Yes,No,,,,,,,,,False,1,2,1,3,0,0,12,3,2,0,0,0,0,0,0,3,0,172,0.0872093023255814,0.0755813953488372,0.8372093023255814,3.5
Patrick Carter,,,NV,U.S. House Nevada District 3,Representative,Regular,6/12/18,Lost,None,None,2.72,No,,,No,,No,No,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,-1,-1,-1,-1
David McKeon,McKeonForNevada,,NV,U.S. House Nevada District 3,Representative,Regular,6/12/18,Lost,None,None,4.91,No,,,No,,No,No,,,,,,,,,False,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,38,0.05263157894736842,0.05263157894736842,0.8947368421052632,3.6842105263157894
Michelle Mortensen,Tell_Michelle_,,NV,U.S. House Nevada District 3,Representative,Regular,6/12/18,Lost,None,None,24.56,No,,,No,,No,No,,,,,,,,,False,0,32,7,19,16,0,6,11,8,39,0,0,0,0,1,7,78,2913,0.10435976656368005,0.1266735324407827,0.7689667009955372,3.3292138688637145
Stephanie Jones,Steph4Nevada,,NV,U.S. House Nevada District 3,Representative,Regular,6/12/18,Lost,None,None,1.3,No,,,No,,No,No,,,,,,,,,False,0,3,8,0,3,0,2,2,3,0,0,0,0,0,0,5,15,131,0.31297709923664124,0.24427480916030533,0.44274809160305345,2.2595419847328246
Thomas Mark La Croix,ThomasCroix,,NV,U.S. House Nevada District 3,Representative,Regular,6/12/18,Lost,None,None,1.0,No,,,No,,No,No,,,,,,,,,False,0,0,1,0,1,0,2,0,0,1,0,0,0,0,0,0,3,29,0.41379310344827586,0.20689655172413793,0.3793103448275862,1.9310344827586208
Cresent Hardy,RepHardy,,NV,U.S. House Nevada District 4,Representative,Regular,6/12/18,Advanced,None,On the Ballot,47.41,Yes,Yes,,,,,,,,Yes,,,Yes,,,False,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Jeff Miller,JMillerCongress,,NV,U.S. House Nevada District 4,Representative,Regular,6/12/18,Lost,None,None,7.96,No,No,,,,,,,,No,,,No,,,False,0,19,5,3,19,0,0,4,4,7,2,0,0,0,0,5,88,1073,0.3131407269338304,0.2572227399813607,0.4296365330848089,2.2329916123019573
Kenneth Wegner,Wegner4Congress,,NV,U.S. House Nevada District 4,Representative,Regular,6/12/18,Lost,None,None,11.27,No,No,,,,,,,,No,,,No,,,False,0,9,0,0,2,0,0,0,0,0,0,0,0,0,0,2,12,67,0.22388059701492538,0.14925373134328357,0.6268656716417911,2.8059701492537314
Mike Monroe,,,NV,U.S. House Nevada District 4,Representative,Regular,6/12/18,Lost,None,None,3.02,No,No,,,,,,,,No,,,No,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,-1,-1,-1,-1
Bill Townsend,TownsendForNV,,NV,U.S. House Nevada District 4,Representative,Regular,6/12/18,Lost,None,None,11.37,No,No,,,,,,,,No,,,No,,,False,0,88,13,30,32,21,33,35,17,0,3,8,8,10,0,1,87,1553,0.34642627173213136,0.2504829362524147,0.40309079201545395,2.1133290405666454
David Gibbs,,,NV,U.S. House Nevada District 4,Representative,Regular,6/12/18,Lost,None,None,18.96,No,No,,,,,,,,No,,,No,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1553,-1,-1,-1,-1
James Maxwell,drjimmaxwell,,NY,U.S. House New York District 25,Representative,Regular,6/26/18,Advanced,None,On the Ballot,100.0,Yes,Yes,,,,,,,,,,,,,,False,1,8,40,0,5,0,2,26,18,0,4,0,0,0,3,6,3,635,0.2015748031496063,0.10551181102362205,0.6929133858267716,2.982677165354331
Richard Michael DeWine,MikeDeWine,,OH,Governor of Ohio,Governor,Regular,5/8/18,Advanced,None,On the Ballot,59.84,Yes,,,,,,Yes,,,,,,,,,False,1,6,3,2,0,2,10,27,2,0,0,1,1,1,0,1,4,524,0.09351145038167939,0.08396946564885496,0.8225190839694656,3.4580152671755724
Mary Taylor,MaryTaylorOH,,OH,Governor of Ohio,Governor,Regular,5/8/18,Lost,None,None,40.16,No,,,,,,No,,,,,,,,,False,0,40,20,25,50,4,5,24,11,0,0,0,0,0,0,2,73,711,0.26863572433192684,0.21659634317862167,0.5147679324894515,2.492264416315049
Beverly Goldstein,BevGoldstein,,OH,U.S. House Ohio District 11,Representative,Regular,5/8/18,Advanced,None,On the Ballot,52.55,Yes,,,,,,,,,,,,,,,False,0,3,4,0,17,1,2,16,2,1,0,0,0,0,2,2,27,409,0.2200488997555012,0.18337408312958436,0.5965770171149144,2.7530562347188265
Gregory Dunham,,,OH,U.S. House Ohio District 11,Representative,Regular,5/8/18,Lost,None,None,47.45,No,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,-1,-1,-1,-1
Troy Balderson,Troy_Balderson,,OH,U.S. House Ohio District 12,Representative,Regular,5/8/18,Advanced,None,On the Ballot,28.72,Yes,,,,,,Yes,No,No,,No,,Yes,,,False,2,1,1,0,1,0,0,9,8,0,0,0,0,0,0,0,8,343,0.026239067055393587,0.03498542274052478,0.9387755102040817,3.825072886297376
Jon Halverstadt,,,OH,U.S. House Ohio District 12,Representative,Regular,5/8/18,Lost,None,None,1.66,No,,,,,,No,No,No,,No,,No,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,-1,-1,-1,-1
Troy Balderson,RepBalderson,,OH,U.S. House Ohio District 12,Representative,Special,5/8/18,Advanced,None,On the Ballot,29.22,Yes,,,,,,Yes,No,No,,No,,Yes,,,False,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,16,0.125,0.125,0.75,3.25
Jon Halverstadt,,,OH,U.S. House Ohio District 12,Representative,Special,5/8/18,Lost,None,None,1.45,No,,,,,,No,No,No,,No,,No,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,-1,-1,-1,-1
John Adams,,,OH,U.S. House Ohio District 12,Representative,Regular,5/8/18,Lost,None,None,0.91,No,,,,,,No,No,No,,No,,No,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,-1,-1,-1,-1
Kevin Bacon,,,OH,U.S. House Ohio District 12,Representative,Regular,5/8/18,Lost,None,None,14.26,No,,,,,,No,No,No,,No,,No,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,-1,-1,-1,-1
Pat Manley,PatManleyOhio,,OH,U.S. House Ohio District 12,Representative,Regular,5/8/18,Lost,None,None,1.16,No,,,,,,No,No,No,,No,,No,,,False,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,3,3,82,0.4024390243902439,0.25609756097560976,0.34146341463414637,1.8780487804878048
Carol O'Brien,OBrienForOhio,,OH,U.S. House Ohio District 12,Representative,Regular,5/8/18,Lost,None,None,6.48,No,,,,,,No,No,No,,No,,No,,,False,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,3,76,0.06578947368421052,0.06578947368421052,0.868421052631579,3.6052631578947367
Tim Kane,kaneforohio,,OH,U.S. House Ohio District 12,Representative,Regular,5/8/18,Lost,None,None,16.88,No,,,,,,No,No,No,,No,,No,,,False,0,0,2,0,4,0,0,1,1,0,0,0,0,0,0,1,6,96,0.21875,0.13541666666666666,0.6458333333333334,2.8541666666666665
Melanie Leneghan,MelanieLeneghan,,OH,U.S. House Ohio District 12,Representative,Regular,5/8/18,Lost,None,None,27.58,No,,,,,,No,Yes,Yes,,Yes,,No,,,False,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,4,8,55,0.16363636363636364,0.09090909090909091,0.7454545454545455,3.1636363636363636
Lawrence Cohen,CohenOH12,,OH,U.S. House Ohio District 12,Representative,Regular,5/8/18,Lost,None,None,1.17,No,,,,,,No,No,No,,No,,No,,,False,0,1,5,4,2,0,2,3,1,0,0,0,0,0,0,1,11,162,0.24074074074074073,0.30864197530864196,0.4506172839506173,2.419753086419753
Mick Shoemaker Jr.,,,OH,U.S. House Ohio District 12,Representative,Regular,5/8/18,Lost,None,None,1.18,No,,,,,,No,No,No,,No,,No,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,-1,-1,-1,-1
Kevin Bacon,,,OH,U.S. House Ohio District 12,Representative,Special,5/8/18,Lost,None,None,14.27,No,,,,,,No,No,No,,No,,No,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,-1,-1,-1,-1
Lawrence Cohen,CohenOH12,,OH,U.S. House Ohio District 12,Representative,Special,5/8/18,Lost,None,None,1.17,No,,,,,,No,No,No,,No,,No,,,False,0,1,5,4,2,0,2,3,1,0,0,0,0,0,0,1,11,162,0.24074074074074073,0.30864197530864196,0.4506172839506173,2.419753086419753
Tim Kane,kaneforohio,,OH,U.S. House Ohio District 12,Representative,Special,5/8/18,Lost,None,None,17.07,No,,,,,,No,No,No,,No,,No,,,False,0,0,2,0,4,0,0,1,1,0,0,0,0,0,0,1,6,96,0.21875,0.13541666666666666,0.6458333333333334,2.8541666666666665
Melanie Leneghan,MelanieLeneghan,,OH,U.S. House Ohio District 12,Representative,Special,5/8/18,Lost,None,None,28.25,No,,,,,,No,Yes,Yes,,Yes,,No,,,False,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,4,8,55,0.16363636363636364,0.09090909090909091,0.7454545454545455,3.1636363636363636
Pat Manley,PatManleyOhio,,OH,U.S. House Ohio District 12,Representative,Special,5/8/18,Lost,None,None,1.08,No,,,,,,No,No,No,,No,,No,,,False,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,3,3,82,0.4024390243902439,0.25609756097560976,0.34146341463414637,1.8780487804878048
Carol O'Brien,OBrienForOhio,,OH,U.S. House Ohio District 12,Representative,Special,5/8/18,Lost,None,None,6.4,No,,,,,,No,No,No,,No,,No,,,False,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,3,76,0.06578947368421052,0.06578947368421052,0.868421052631579,3.6052631578947367
Mick Shoemaker Jr.,,,OH,U.S. House Ohio District 12,Representative,Special,5/8/18,Lost,None,None,1.09,No,,,,,,No,No,No,,No,,No,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,-1,-1,-1,-1
Anthony Gonzalez,RepAGonzalez,,OH,U.S. House Ohio District 16,Representative,Regular,5/8/18,Advanced,None,On the Ballot,53.07,Yes,Yes,,,,No,Yes,No,,,No,,Yes,Yes,,False,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Christina Hagan,RepHagan,,OH,U.S. House Ohio District 16,Representative,Regular,5/8/18,Lost,None,None,40.78,No,Yes,,,,Yes,No,Yes,,,Yes,,No,No,,False,4,17,13,56,35,6,6,43,18,1,1,7,7,7,0,26,104,956,0.21548117154811716,0.1809623430962343,0.6035564853556485,2.776150627615063
Michael Grusenmeyer,DrGrusenmeyer,,OH,U.S. House Ohio District 16,Representative,Regular,5/8/18,Lost,None,None,6.15,No,No,,,,No,No,No,,,No,,No,No,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,4.0
Jim Burgess,JimBurgess7,,OH,U.S. House Ohio District 3,Representative,Regular,5/8/18,Advanced,None,On the Ballot,93.1,Yes,,,,,,,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,1.0,4.0
Abdulkadir Haji,Hajiforcongress,,OH,U.S. House Ohio District 3,Representative,Regular,5/8/18,Lost,None,None,6.9,No,,,,,,,,,,,,,,,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0.2608695652173913,0.14492753623188406,0.5942028985507246,2.6666666666666665
Steven Kraus,TEAMKRAUS,,OH,U.S. House Ohio District 9,Representative,Regular,5/8/18,Advanced,None,On the Ballot,49.45,Yes,,,,,,,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,4.0
Keith Colton,colton4congress,,OH,U.S. House Ohio District 9,Representative,Regular,5/8/18,Lost,None,None,29.86,No,,,,,,,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,1.0,4.0
W. Benjamin Franklin,,,OH,U.S. House Ohio District 9,Representative,Regular,5/8/18,Lost,None,None,20.7,No,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,-1,-1,-1
Jim Renacci,RepJimRenacci,,OH,U.S. Senate Ohio,Senator,Regular,5/8/18,Advanced,None,On the Ballot,47.34,Yes,,Yes,,,Yes,Yes,,,Yes,,No,,,,False,4,4,15,2,17,3,19,141,39,0,2,1,1,1,0,3,84,820,0.14146341463414633,0.1951219512195122,0.6634146341463415,3.0439024390243903
Don Eckhart,DoneOnFaith,,OH,U.S. Senate Ohio,Senator,Regular,5/8/18,Lost,None,None,3.88,No,,No,,,No,No,,,No,,No,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0.5,0.1,0.4,1.8
Mike Gibbons,MikeGibbonsOH,,OH,U.S. Senate Ohio,Senator,Regular,5/8/18,Lost,None,None,31.69,No,,No,,,No,No,,,No,,Yes,,,,False,1,12,1,5,5,0,1,10,5,0,0,0,0,0,0,4,23,390,0.07179487179487179,0.14102564102564102,0.7871794871794872,3.4307692307692306
Melissa Ackison,MelissaAckison,,OH,U.S. Senate Ohio,Senator,Regular,5/8/18,Lost,None,None,13.09,No,,No,,,No,No,,,No,,No,,,,False,0,12,58,20,2,6,4,14,4,0,0,3,3,3,0,4,47,1176,0.28401360544217685,0.25510204081632654,0.4608843537414966,2.3537414965986394
Dan Kiley,kileyforsenate,,OH,U.S. Senate Ohio,Senator,Regular,5/8/18,Lost,None,None,3.99,No,,No,,,No,No,,,No,,No,,,,False,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,3,3,64,0.203125,0.1875,0.609375,2.8125
Mick Cornett,MickforGovernor,,OK,Governor of Oklahoma,Governor,Regular,6/26/18,Advanced,Lost,None,29.34,No,,,,,,,,,,,,,,,False,0,0,0,0,2,0,3,13,2,0,0,0,0,0,0,2,2,290,0.04482758620689655,0.0896551724137931,0.8655172413793103,3.6413793103448278
Mick Cornett,MickCornett,,OK,Governor of Oklahoma,Governor,Regular,6/26/18,Advanced,Lost,None,29.34,No,,,,,,,,,,,,,,,False,0,2,0,0,0,0,23,10,0,0,0,0,0,0,0,3,1,952,0.08088235294117647,0.10819327731092437,0.8109243697478992,3.4600840336134455
Kevin Stitt,GovStitt,,OK,Governor of Oklahoma,Governor,Regular,6/26/18,Advanced,Advanced,On the Ballot,24.41,Yes,,,,,,,,,,,,,,,False,0,5,5,9,2,0,26,15,7,0,0,0,0,0,0,5,10,569,0.09490333919156414,0.13005272407732865,0.7750439367311072,3.3602811950790863
Christopher Barnett,,,OK,Governor of Oklahoma,Governor,Regular,6/26/18,Lost,None,None,1.16,No,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,-1,-1,-1,-1
Dan Fisher,DanLFisher,,OK,Governor of Oklahoma,Governor,Regular,6/26/18,Lost,None,None,7.91,No,,,,,,,,,,,,,,,False,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0.3076923076923077,0.23076923076923078,0.46153846153846156,2.3076923076923075
Eric Foutch,,,OK,Governor of Oklahoma,Governor,Regular,6/26/18,Lost,None,None,0.51,No,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,-1,-1,-1,-1
Barry Gowdy,,,OK,Governor of Oklahoma,Governor,Regular,6/26/18,Lost,None,None,0.52,No,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,-1,-1,-1,-1
Gary Jones,JonesOK2018,,OK,Governor of Oklahoma,Governor,Regular,6/26/18,Lost,None,None,5.58,No,,,,,,,,,,,,,,,False,0,0,0,1,0,0,8,3,3,0,0,0,0,0,0,1,0,262,0.2900763358778626,0.24045801526717558,0.46946564885496184,2.3587786259541983
Todd Lamb,LtGovToddLamb,,OK,Governor of Oklahoma,Governor,Regular,6/26/18,Lost,None,None,23.86,No,,,,,,,,,,,,,,,False,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,23,0.13043478260869565,0.13043478260869565,0.7391304347826086,3.217391304347826
Todd Lamb,ToddGLamb,,OK,Governor of Oklahoma,Governor,Regular,6/26/18,Lost,None,None,23.86,No,,,,,,,,,,,,,,,False,0,5,5,2,0,0,9,2,0,0,0,0,0,0,0,4,13,288,0.03125,0.0798611111111111,0.8888888888888888,3.7152777777777777
Gary Richardson,,,OK,Governor of Oklahoma,Governor,Regular,6/26/18,Lost,None,None,4.02,No,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,-1,-1,-1,-1
Blake Cowboy Stephens,,,OK,Governor of Oklahoma,Governor,Regular,6/26/18,Lost,None,None,2.7,No,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,-1,-1,-1,-1
Kevin Hern,krhern,,OK,U.S. House Oklahoma District 1,Representative,Regular,6/26/18,Advanced,Advanced,On the Ballot,22.68,Yes,,,,,,,,No,,No,,Yes,,,False,1,5,0,3,13,2,3,37,11,0,0,0,0,0,0,5,89,283,0.09540636042402827,0.09187279151943463,0.8127208480565371,3.4346289752650176
Kevin Hern,repkevinhern,,OK,U.S. House Oklahoma District 1,Representative,Regular,6/26/18,Advanced,Advanced,On the Ballot,22.68,Yes,,,,,,,,No,,No,,Yes,,,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Tim Harris,VoteTimHarris,,OK,U.S. House Oklahoma District 1,Representative,Regular,6/26/18,Advanced,Lost,None,27.48,No,,,,,,,,,,No,,No,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,0.16666666666666666,0.8333333333333334,3.6666666666666665
Nathan Dahm,NathanDahm,,OK,U.S. House Oklahoma District 1,Representative,Regular,6/26/18,Lost,None,None,20.17,No,,,,,,,,,,No,,No,,,False,0,2,0,1,0,0,0,0,2,1,0,0,0,0,0,3,2,116,0.3017241379310345,0.35344827586206895,0.3448275862068966,2.086206896551724
Andy Coleman,AndyColeman79,,OK,U.S. House Oklahoma District 1,Representative,Regular,6/26/18,Lost,None,None,21.85,No,,,,,,,,,,Yes,,No,,,False,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,10,5,151,0.09271523178807947,0.06622516556291391,0.8410596026490066,3.4966887417218544
